"USER","photos","end","start","days","seconds","years","between"
"9376d5321c8e2c47ccb94707878b7bd4",24,2018-09-25,2014-09-07,1479,349857.905544148,4,2018-09-25 UTC--2014-09-07 UTC
"a4010bb39a3a2f35f229da937f7df210",85,2019-10-07,2015-09-19,1479,349857.905544148,4,2019-10-07 UTC--2015-09-19 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2018-02-18,2014-02-01,1478,349621.35523614,4,2018-02-18 UTC--2014-02-01 UTC
"dae063aa59045695cdb7bf0b74674f64",3,2011-08-11,2007-07-25,1478,349621.35523614,4,2011-08-11 UTC--2007-07-25 UTC
"603e11202cbaa661cc9c2255bb625e13",126,2018-07-10,2014-06-25,1476,349148.254620123,4,2018-07-10 UTC--2014-06-25 UTC
"97c0db248eb134fbb72111efe4ff5eb1",206,2019-01-03,2014-12-19,1476,349148.254620123,4,2019-01-03 UTC--2014-12-19 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2018-02-16,2014-02-01,1476,349148.254620123,4,2018-02-16 UTC--2014-02-01 UTC
"3978d24f2e2b772fd976a21e605a0b00",5,2019-07-20,2015-07-06,1475,348911.704312115,4,2019-07-20 UTC--2015-07-06 UTC
"954f3fd36f8a9429f2bb739849c5f896",7,2020-08-21,2016-08-07,1475,348911.704312115,4,2020-08-21 UTC--2016-08-07 UTC
"e6bfb67ce06b53ff22f6815ccb0cc8d3",108,2019-09-13,2015-08-30,1475,348911.704312115,4,2019-09-13 UTC--2015-08-30 UTC
"18dec8775b0c71013dc6fa839d753f43",44,2018-01-06,2013-12-24,1474,348675.154004107,4,2018-01-06 UTC--2013-12-24 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2014-04-14,2010-04-01,1474,348675.154004107,4,2014-04-14 UTC--2010-04-01 UTC
"965cc724fdc396ba1196a696463c77b1",3,2018-09-17,2014-09-04,1474,348675.154004107,4,2018-09-17 UTC--2014-09-04 UTC
"02da9707c7dacfcc4642369563706703",77,2015-07-21,2011-07-09,1473,348438.603696099,4,2015-07-21 UTC--2011-07-09 UTC
"35ab3c9499296959f0ed88c84c485309",25,2012-08-06,2008-07-25,1473,348438.603696099,4,2012-08-06 UTC--2008-07-25 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-07-30,2013-07-19,1472,348202.05338809,4,2017-07-30 UTC--2013-07-19 UTC
"2f2e1e5ccfacb82b36fa4f68384b181d",125,2017-09-15,2013-09-04,1472,348202.05338809,4,2017-09-15 UTC--2013-09-04 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-07-29,2013-07-19,1471,347965.503080082,4,2017-07-29 UTC--2013-07-19 UTC
"6dd5bb89d6d76b2af396a1475f5eee0e",2,2015-08-23,2011-08-13,1471,347965.503080082,4,2015-08-23 UTC--2011-08-13 UTC
"4cec14301f20eec2bb5e3bdfe02514be",167,2019-02-02,2015-01-24,1470,347728.952772074,4,2019-02-02 UTC--2015-01-24 UTC
"750a1781b9846e685ab589aee6107f6d",19,2015-01-04,2010-12-26,1470,347728.952772074,4,2015-01-04 UTC--2010-12-26 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-07-27,2013-07-19,1469,347492.402464066,4,2017-07-27 UTC--2013-07-19 UTC
"5350c7220115bb55710c3ce6d2027473",246,2017-07-20,2013-07-12,1469,347492.402464066,4,2017-07-20 UTC--2013-07-12 UTC
"9e0b91e4ed514a5b3b2fef8c544af6d7",46,2016-02-11,2012-02-03,1469,347492.402464066,4,2016-02-11 UTC--2012-02-03 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2018-02-09,2014-02-01,1469,347492.402464066,4,2018-02-09 UTC--2014-02-01 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-07-26,2013-07-19,1468,347255.852156057,4,2017-07-26 UTC--2013-07-19 UTC
"35ab3c9499296959f0ed88c84c485309",25,2012-08-01,2008-07-25,1468,347255.852156057,4,2012-08-01 UTC--2008-07-25 UTC
"92d91202b796353c89219b78136da89a",79,2019-04-19,2015-04-12,1468,347255.852156057,4,2019-04-19 UTC--2015-04-12 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-07-25,2013-07-19,1467,347019.301848049,4,2017-07-25 UTC--2013-07-19 UTC
"603e11202cbaa661cc9c2255bb625e13",126,2018-07-01,2014-06-25,1467,347019.301848049,4,2018-07-01 UTC--2014-06-25 UTC
"863cc92da2b32370597dbfeb73613930",15,2018-07-15,2014-07-10,1466,346782.751540041,4,2018-07-15 UTC--2014-07-10 UTC
"97c0db248eb134fbb72111efe4ff5eb1",206,2018-12-24,2014-12-19,1466,346782.751540041,4,2018-12-24 UTC--2014-12-19 UTC
"ad2be8dbce0bbdf45c5dce0402302017",20,2016-08-06,2012-08-01,1466,346782.751540041,4,2016-08-06 UTC--2012-08-01 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-07-23,2013-07-19,1465,346546.201232033,4,2017-07-23 UTC--2013-07-19 UTC
"863cc92da2b32370597dbfeb73613930",15,2018-07-14,2014-07-10,1465,346546.201232033,4,2018-07-14 UTC--2014-07-10 UTC
"4aba321ffb797ce0b474a51ec71c0851",8,2017-09-25,2013-09-22,1464,346309.650924025,4,2017-09-25 UTC--2013-09-22 UTC
"5350c7220115bb55710c3ce6d2027473",246,2017-07-15,2013-07-12,1464,346309.650924025,4,2017-07-15 UTC--2013-07-12 UTC
"69a67508493de4030ea19d0aabc1b7f8",71,2014-07-26,2010-07-23,1464,346309.650924025,4,2014-07-26 UTC--2010-07-23 UTC
"34a6d57c803d1958ddfae3c45305e44c",13,2018-12-25,2014-12-23,1463,346073.100616016,4,2018-12-25 UTC--2014-12-23 UTC
"5c3b8660d9f90d8bb6e5eda14d037dcb",143,2019-07-15,2015-07-13,1463,346073.100616016,4,2019-07-15 UTC--2015-07-13 UTC
"69450da9384fae9cf5bf05b636604c12",13,2018-10-21,2014-10-19,1463,346073.100616016,4,2018-10-21 UTC--2014-10-19 UTC
"8d6bd08a8f982e1e5b70fa43a0ab1471",36,2019-07-02,2015-06-30,1463,346073.100616016,4,2019-07-02 UTC--2015-06-30 UTC
"b9076f4140dbd29524fe9547bf737a63",831,2017-06-17,2013-06-15,1463,346073.100616016,4,2017-06-17 UTC--2013-06-15 UTC
"b9a8101c8041a2a24098afec0c8c866b",15,2017-07-28,2013-07-27,1462,345836.550308008,4,2017-07-28 UTC--2013-07-27 UTC
"265562c7239b2d508c1fa01fcae40042",30,2020-05-07,2016-05-07,1461,345600,4,2020-05-07 UTC--2016-05-07 UTC
"8d6bd08a8f982e1e5b70fa43a0ab1471",36,2019-06-30,2015-06-30,1461,345600,4,2019-06-30 UTC--2015-06-30 UTC
"939ff44d297e032b7f42e206f60e858f",19,2018-01-01,2014-01-01,1461,345600,4,2018-01-01 UTC--2014-01-01 UTC
"9469870547569a78dd986e2134f1c09d",124,2018-08-12,2014-08-12,1461,345600,4,2018-08-12 UTC--2014-08-12 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2018-07-07,2014-07-07,1461,345600,4,2018-07-07 UTC--2014-07-07 UTC
"97c0db248eb134fbb72111efe4ff5eb1",206,2018-12-18,2014-12-19,1460,345363.449691992,4,2018-12-18 UTC--2014-12-19 UTC
"bfae05cda8c5bd3bc3b0f906f207e3ba",120,2016-06-20,2012-06-21,1460,345363.449691992,4,2016-06-20 UTC--2012-06-21 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2018-07-06,2014-07-07,1460,345363.449691992,4,2018-07-06 UTC--2014-07-07 UTC
"0306fe7aeae7d6656c4df778444aaa5c",8,2014-02-12,2010-02-14,1459,345126.899383984,4,2014-02-12 UTC--2010-02-14 UTC
"603e11202cbaa661cc9c2255bb625e13",126,2018-06-23,2014-06-25,1459,345126.899383984,4,2018-06-23 UTC--2014-06-25 UTC
"8d6bd08a8f982e1e5b70fa43a0ab1471",36,2019-06-28,2015-06-30,1459,345126.899383984,4,2019-06-28 UTC--2015-06-30 UTC
"97c0db248eb134fbb72111efe4ff5eb1",206,2018-12-17,2014-12-19,1459,345126.899383984,4,2018-12-17 UTC--2014-12-19 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2018-07-05,2014-07-07,1459,345126.899383984,4,2018-07-05 UTC--2014-07-07 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-07-16,2013-07-19,1458,344890.349075975,4,2017-07-16 UTC--2013-07-19 UTC
"8d6bd08a8f982e1e5b70fa43a0ab1471",36,2019-06-27,2015-06-30,1458,344890.349075975,4,2019-06-27 UTC--2015-06-30 UTC
"97c0db248eb134fbb72111efe4ff5eb1",206,2018-12-16,2014-12-19,1458,344890.349075975,4,2018-12-16 UTC--2014-12-19 UTC
"a5dff25b0e6986b58430dc23dd0bb76b",39,2019-10-01,2015-10-04,1458,344890.349075975,4,2019-10-01 UTC--2015-10-04 UTC
"26642fcaf287f3129bb8023da3205b67",4,2017-08-24,2013-08-28,1457,344653.798767967,4,2017-08-24 UTC--2013-08-28 UTC
"2f4d5dd753dcacff201856c219038189",340,2017-07-05,2013-07-09,1457,344653.798767967,4,2017-07-05 UTC--2013-07-09 UTC
"8e0b3e131fbc4033f9d220fe58449fde",10,2017-08-29,2013-09-02,1457,344653.798767967,4,2017-08-29 UTC--2013-09-02 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2018-07-03,2014-07-07,1457,344653.798767967,4,2018-07-03 UTC--2014-07-07 UTC
"dc8b09d02ee77af5c22473ac5c5ba33e",10,2017-10-12,2013-10-16,1457,344653.798767967,4,2017-10-12 UTC--2013-10-16 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-07-14,2013-07-19,1456,344417.248459959,4,2017-07-14 UTC--2013-07-19 UTC
"6a70a1df7c24170ec70660981e9f2246",84,2013-09-29,2009-10-04,1456,344417.248459959,4,2013-09-29 UTC--2009-10-04 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2018-07-02,2014-07-07,1456,344417.248459959,4,2018-07-02 UTC--2014-07-07 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-07-13,2013-07-19,1455,344180.698151951,4,2017-07-13 UTC--2013-07-19 UTC
"12d5ca7664bfbae80e29497865855b35",56,2015-07-11,2011-07-17,1455,344180.698151951,4,2015-07-11 UTC--2011-07-17 UTC
"40e2d81d26495ec99e1bd4573457e8f2",49,2017-07-30,2013-08-05,1455,344180.698151951,4,2017-07-30 UTC--2013-08-05 UTC
"852045c73e72c6366c8098a7392d97cd",5,2017-08-29,2013-09-04,1455,344180.698151951,4,2017-08-29 UTC--2013-09-04 UTC
"8e0b3e131fbc4033f9d220fe58449fde",10,2017-08-27,2013-09-02,1455,344180.698151951,4,2017-08-27 UTC--2013-09-02 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2018-07-01,2014-07-07,1455,344180.698151951,4,2018-07-01 UTC--2014-07-07 UTC
"0827166cfd64fe12ff6996878055a248",16,2019-07-13,2015-07-20,1454,343944.147843943,4,2019-07-13 UTC--2015-07-20 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2018-01-25,2014-02-01,1454,343944.147843943,4,2018-01-25 UTC--2014-02-01 UTC
"2479bf296a6b6bfdf37b4be8630b8736",6,2019-06-30,2015-07-08,1453,343707.597535934,4,2019-06-30 UTC--2015-07-08 UTC
"702f0b15354babe17d623a5a967d15d3",44,2017-08-06,2013-08-14,1453,343707.597535934,4,2017-08-06 UTC--2013-08-14 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2018-06-29,2014-07-07,1453,343707.597535934,4,2018-06-29 UTC--2014-07-07 UTC
"d054145147438c5fc1916c719fb0edd6",756,2018-08-18,2014-08-26,1453,343707.597535934,4,2018-08-18 UTC--2014-08-26 UTC
"6732daf1a7ae6be1ccd08b1a3b611ef2",20,2020-08-19,2016-08-28,1452,343471.047227926,4,2020-08-19 UTC--2016-08-28 UTC
"d054145147438c5fc1916c719fb0edd6",756,2018-08-17,2014-08-26,1452,343471.047227926,4,2018-08-17 UTC--2014-08-26 UTC
"d054145147438c5fc1916c719fb0edd6",756,2018-08-16,2014-08-26,1451,343234.496919918,4,2018-08-16 UTC--2014-08-26 UTC
"192b3985064b137890eb3737348fecc8",121,2010-04-13,2006-04-24,1450,342997.94661191,4,2010-04-13 UTC--2006-04-24 UTC
"b92c52211b86a21654eb29cedd1316d2",11,2018-06-14,2014-06-25,1450,342997.94661191,4,2018-06-14 UTC--2014-06-25 UTC
"bfae05cda8c5bd3bc3b0f906f207e3ba",120,2016-06-10,2012-06-21,1450,342997.94661191,4,2016-06-10 UTC--2012-06-21 UTC
"d054145147438c5fc1916c719fb0edd6",756,2018-08-15,2014-08-26,1450,342997.94661191,4,2018-08-15 UTC--2014-08-26 UTC
"f780404f8e077bf2cbd9f547285c5dec",54,2017-07-19,2013-07-30,1450,342997.94661191,4,2017-07-19 UTC--2013-07-30 UTC
"0b96d12973cc683f5be3e65272e77ddd",24,2018-09-08,2014-09-20,1449,342761.396303901,4,2018-09-08 UTC--2014-09-20 UTC
"0d9a7173a3f3ce0976d169e4fa6ea8fc",9,2019-06-08,2015-06-20,1449,342761.396303901,4,2019-06-08 UTC--2015-06-20 UTC
"2bcefa4f1eb190392d8806fb3d378787",18,2019-08-29,2015-09-10,1449,342761.396303901,4,2019-08-29 UTC--2015-09-10 UTC
"48a68edfb749ce62affb7d4bf0971fe7",529,2017-07-28,2013-08-09,1449,342761.396303901,4,2017-07-28 UTC--2013-08-09 UTC
"69450da9384fae9cf5bf05b636604c12",13,2018-10-07,2014-10-19,1449,342761.396303901,4,2018-10-07 UTC--2014-10-19 UTC
"6a70a1df7c24170ec70660981e9f2246",84,2013-09-22,2009-10-04,1449,342761.396303901,4,2013-09-22 UTC--2009-10-04 UTC
"f66fc3f07ca0a0495e3d7b39d66150c6",16,2017-10-05,2013-10-17,1449,342761.396303901,4,2017-10-05 UTC--2013-10-17 UTC
"f780404f8e077bf2cbd9f547285c5dec",54,2017-07-18,2013-07-30,1449,342761.396303901,4,2017-07-18 UTC--2013-07-30 UTC
"0b96d12973cc683f5be3e65272e77ddd",24,2018-09-07,2014-09-20,1448,342524.845995893,4,2018-09-07 UTC--2014-09-20 UTC
"18fcee29b418028058d1b53483e7a181",19,2017-09-23,2013-10-06,1448,342524.845995893,4,2017-09-23 UTC--2013-10-06 UTC
"b92c52211b86a21654eb29cedd1316d2",11,2018-06-12,2014-06-25,1448,342524.845995893,4,2018-06-12 UTC--2014-06-25 UTC
"f36dc9f886fdb90b63683dd4bee5da8b",142,2016-07-21,2012-08-03,1448,342524.845995893,4,2016-07-21 UTC--2012-08-03 UTC
"265562c7239b2d508c1fa01fcae40042",30,2020-04-23,2016-05-07,1447,342288.295687885,4,2020-04-23 UTC--2016-05-07 UTC
"64f2f3a350938d7b64be7f1e472479f7",8,2018-09-15,2014-09-29,1447,342288.295687885,4,2018-09-15 UTC--2014-09-29 UTC
"94a5132186cd544058424d88d5f6bcfd",75,2008-10-03,2004-10-17,1447,342288.295687885,4,2008-10-03 UTC--2004-10-17 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2018-01-18,2014-02-01,1447,342288.295687885,4,2018-01-18 UTC--2014-02-01 UTC
"265562c7239b2d508c1fa01fcae40042",30,2020-04-22,2016-05-07,1446,342051.745379877,4,2020-04-22 UTC--2016-05-07 UTC
"64f2f3a350938d7b64be7f1e472479f7",8,2018-09-14,2014-09-29,1446,342051.745379877,4,2018-09-14 UTC--2014-09-29 UTC
"5d80d59125a185d62b4bb7cc2fa16ac9",113,2017-05-21,2013-06-06,1445,341815.195071869,4,2017-05-21 UTC--2013-06-06 UTC
"603e11202cbaa661cc9c2255bb625e13",126,2018-06-09,2014-06-25,1445,341815.195071869,4,2018-06-09 UTC--2014-06-25 UTC
"769ab83e0ebb7b707fa7a173621727a1",184,2018-09-14,2014-10-01,1444,341578.64476386,4,2018-09-14 UTC--2014-10-01 UTC
"8924b4ea49f7763255a8df41486c7259",2,2017-09-20,2013-10-07,1444,341578.64476386,4,2017-09-20 UTC--2013-10-07 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-07-01,2013-07-19,1443,341342.094455852,4,2017-07-01 UTC--2013-07-19 UTC
"769ab83e0ebb7b707fa7a173621727a1",184,2018-09-13,2014-10-01,1443,341342.094455852,4,2018-09-13 UTC--2014-10-01 UTC
"f2d09248717dff5f3e384198dca5257e",4,2018-07-09,2014-07-27,1443,341342.094455852,4,2018-07-09 UTC--2014-07-27 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-06-30,2013-07-19,1442,341105.544147844,4,2017-06-30 UTC--2013-07-19 UTC
"3f421d9f25f20e2ba571bbbe409d831c",25,2015-12-27,2012-01-15,1442,341105.544147844,4,2015-12-27 UTC--2012-01-15 UTC
"6428caa5f9f9af0e48824452e3df94ae",29,2020-07-25,2016-08-13,1442,341105.544147844,4,2020-07-25 UTC--2016-08-13 UTC
"769ab83e0ebb7b707fa7a173621727a1",184,2018-09-12,2014-10-01,1442,341105.544147844,4,2018-09-12 UTC--2014-10-01 UTC
"99a2ca0a4b0b33fc60e675e33ed9ab5d",247,2017-06-03,2013-06-22,1442,341105.544147844,4,2017-06-03 UTC--2013-06-22 UTC
"ba127fa992e318a6a74722982a86b6cd",26,2017-07-31,2013-08-19,1442,341105.544147844,4,2017-07-31 UTC--2013-08-19 UTC
"f2d09248717dff5f3e384198dca5257e",4,2018-07-08,2014-07-27,1442,341105.544147844,4,2018-07-08 UTC--2014-07-27 UTC
"4aba321ffb797ce0b474a51ec71c0851",8,2017-09-02,2013-09-22,1441,340868.993839836,4,2017-09-02 UTC--2013-09-22 UTC
"5c3b8660d9f90d8bb6e5eda14d037dcb",143,2019-06-23,2015-07-13,1441,340868.993839836,4,2019-06-23 UTC--2015-07-13 UTC
"82d529006394ba4effc6aa181fa46cd0",248,2014-03-12,2010-04-01,1441,340868.993839836,4,2014-03-12 UTC--2010-04-01 UTC
"ba127fa992e318a6a74722982a86b6cd",26,2017-07-30,2013-08-19,1441,340868.993839836,4,2017-07-30 UTC--2013-08-19 UTC
"d283a43e2df5f7514671ba56ee36ae45",62,2015-10-25,2011-11-14,1441,340868.993839836,4,2015-10-25 UTC--2011-11-14 UTC
"265562c7239b2d508c1fa01fcae40042",30,2020-04-16,2016-05-07,1440,340632.443531828,4,2020-04-16 UTC--2016-05-07 UTC
"6732daf1a7ae6be1ccd08b1a3b611ef2",20,2020-08-07,2016-08-28,1440,340632.443531828,4,2020-08-07 UTC--2016-08-28 UTC
"8c3483af2a100302e4cd5d0f0b1119a4",42,2011-11-25,2007-12-16,1440,340632.443531828,4,2011-11-25 UTC--2007-12-16 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2018-01-11,2014-02-01,1440,340632.443531828,4,2018-01-11 UTC--2014-02-01 UTC
"86e661d24261719b6cc922fc4bf3b4bb",10,2014-03-27,2010-04-18,1439,340395.893223819,4,2014-03-27 UTC--2010-04-18 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2018-01-10,2014-02-01,1439,340395.893223819,4,2018-01-10 UTC--2014-02-01 UTC
"e6bfb67ce06b53ff22f6815ccb0cc8d3",108,2019-08-08,2015-08-30,1439,340395.893223819,4,2019-08-08 UTC--2015-08-30 UTC
"ee035745a77d6ef6743be319222399e1",56,2017-06-15,2013-07-07,1439,340395.893223819,4,2017-06-15 UTC--2013-07-07 UTC
"265562c7239b2d508c1fa01fcae40042",30,2020-04-14,2016-05-07,1438,340159.342915811,4,2020-04-14 UTC--2016-05-07 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-06-25,2013-07-19,1437,339922.792607803,4,2017-06-25 UTC--2013-07-19 UTC
"69a67508493de4030ea19d0aabc1b7f8",71,2014-06-29,2010-07-23,1437,339922.792607803,4,2014-06-29 UTC--2010-07-23 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-06-24,2013-07-19,1436,339686.242299795,4,2017-06-24 UTC--2013-07-19 UTC
"769ab83e0ebb7b707fa7a173621727a1",184,2018-09-06,2014-10-01,1436,339686.242299795,4,2018-09-06 UTC--2014-10-01 UTC
"84a8825fb5472922d304e9beb0110ca6",38,2017-07-23,2013-08-17,1436,339686.242299795,4,2017-07-23 UTC--2013-08-17 UTC
"1c2a5d16738eecc019926ea0afe202ce",4,2017-09-23,2013-10-19,1435,339449.691991786,4,2017-09-23 UTC--2013-10-19 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2018-01-06,2014-02-01,1435,339449.691991786,4,2018-01-06 UTC--2014-02-01 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2018-01-05,2014-02-01,1434,339213.141683778,4,2018-01-05 UTC--2014-02-01 UTC
"c699b0e066ab99a7bdf3f1d5c925c945",411,2017-06-17,2013-07-14,1434,339213.141683778,4,2017-06-17 UTC--2013-07-14 UTC
"265562c7239b2d508c1fa01fcae40042",30,2020-04-09,2016-05-07,1433,338976.59137577,4,2020-04-09 UTC--2016-05-07 UTC
"77805aea6d080bfaa869af7028f5a24f",127,2013-08-11,2009-09-08,1433,338976.59137577,4,2013-08-11 UTC--2009-09-08 UTC
"97c0db248eb134fbb72111efe4ff5eb1",206,2018-11-21,2014-12-19,1433,338976.59137577,4,2018-11-21 UTC--2014-12-19 UTC
"c699b0e066ab99a7bdf3f1d5c925c945",411,2017-06-16,2013-07-14,1433,338976.59137577,4,2017-06-16 UTC--2013-07-14 UTC
"e6bfb67ce06b53ff22f6815ccb0cc8d3",108,2019-08-02,2015-08-30,1433,338976.59137577,4,2019-08-02 UTC--2015-08-30 UTC
"603e11202cbaa661cc9c2255bb625e13",126,2018-05-27,2014-06-25,1432,338740.041067762,4,2018-05-27 UTC--2014-06-25 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-06-18,2013-07-19,1430,338266.940451745,4,2017-06-18 UTC--2013-07-19 UTC
"1ce51a0fd71f02fb5d7415080a48395a",125,2018-01-12,2014-02-12,1430,338266.940451745,4,2018-01-12 UTC--2014-02-12 UTC
"50f96e00b0687693b395ba51a351c566",34,2020-11-01,2016-12-02,1430,338266.940451745,4,2020-11-01 UTC--2016-12-02 UTC
"63768225da4ac3a8fbe7ec1254f0ae2b",23,2012-06-30,2008-07-31,1430,338266.940451745,4,2012-06-30 UTC--2008-07-31 UTC
"5c402c7dae05156f08559734b2144705",77,2018-04-29,2014-05-31,1429,338030.390143737,4,2018-04-29 UTC--2014-05-31 UTC
"9c228c7967df3e454339ce6069983205",175,2017-08-07,2013-09-08,1429,338030.390143737,4,2017-08-07 UTC--2013-09-08 UTC
"b9a8101c8041a2a24098afec0c8c866b",15,2017-06-25,2013-07-27,1429,338030.390143737,4,2017-06-25 UTC--2013-07-27 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2017-12-31,2014-02-01,1429,338030.390143737,4,2017-12-31 UTC--2014-02-01 UTC
"3e90837b30d584f327efffc343cd9097",7,2020-07-29,2016-08-31,1428,337793.839835729,4,2020-07-29 UTC--2016-08-31 UTC
"b912b344b4a45fac3651f17bf0f5330e",20,2018-09-02,2014-10-05,1428,337793.839835729,4,2018-09-02 UTC--2014-10-05 UTC
"ccf1fc198fa26f9f3a164c0d61045843",9,2015-06-06,2011-07-10,1427,337557.289527721,4,2015-06-06 UTC--2011-07-10 UTC
"ce7ce07c88656fd1a59c15653bb72585",379,2018-06-03,2014-07-07,1427,337557.289527721,4,2018-06-03 UTC--2014-07-07 UTC
"3e90837b30d584f327efffc343cd9097",7,2020-07-27,2016-08-31,1426,337320.739219713,4,2020-07-27 UTC--2016-08-31 UTC
"4c9ba400de3b6db945ffc8c5eb8528b3",48,2020-04-04,2016-05-09,1426,337320.739219713,4,2020-04-04 UTC--2016-05-09 UTC
"8e5b01b6dbbc4bb71095902e9c1afd64",67,2018-12-13,2015-01-18,1425,337084.188911704,4,2018-12-13 UTC--2015-01-18 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2017-12-27,2014-02-01,1425,337084.188911704,4,2017-12-27 UTC--2014-02-01 UTC
"d283a43e2df5f7514671ba56ee36ae45",62,2015-10-09,2011-11-14,1425,337084.188911704,4,2015-10-09 UTC--2011-11-14 UTC
"a971a8621064ea463d54bda5a6747af4",58,2017-05-10,2013-06-16,1424,336847.638603696,4,2017-05-10 UTC--2013-06-16 UTC
"5fd6db5808f2e4a531b722e4064c3512",33,2016-12-12,2013-01-19,1423,336611.088295688,4,2016-12-12 UTC--2013-01-19 UTC
"6732daf1a7ae6be1ccd08b1a3b611ef2",20,2020-07-21,2016-08-28,1423,336611.088295688,4,2020-07-21 UTC--2016-08-28 UTC
"d283a43e2df5f7514671ba56ee36ae45",62,2015-10-07,2011-11-14,1423,336611.088295688,4,2015-10-07 UTC--2011-11-14 UTC
"00ca0361fe7f3f1e98fd6f7655720843",18,2019-03-02,2015-04-11,1421,336137.987679671,4,2019-03-02 UTC--2015-04-11 UTC
"5350c7220115bb55710c3ce6d2027473",246,2017-06-02,2013-07-12,1421,336137.987679671,4,2017-06-02 UTC--2013-07-12 UTC
"84a8825fb5472922d304e9beb0110ca6",38,2017-07-08,2013-08-17,1421,336137.987679671,4,2017-07-08 UTC--2013-08-17 UTC
"99a2ca0a4b0b33fc60e675e33ed9ab5d",247,2017-05-13,2013-06-22,1421,336137.987679671,4,2017-05-13 UTC--2013-06-22 UTC
"c233317c99c3991e661f2e9b79e9efed",1195,2017-12-23,2014-02-01,1421,336137.987679671,4,2017-12-23 UTC--2014-02-01 UTC
"f9e0cab0a00e4cff068b10a3c537138c",22,2020-01-13,2016-02-22,1421,336137.987679671,4,2020-01-13 UTC--2016-02-22 UTC
"6ed24521efb9fe019c72d445c04854be",26,2017-10-28,2013-12-08,1420,335901.437371663,4,2017-10-28 UTC--2013-12-08 UTC
"f9e0cab0a00e4cff068b10a3c537138c",22,2020-01-12,2016-02-22,1420,335901.437371663,4,2020-01-12 UTC--2016-02-22 UTC
"3f8f5ba0aa0f125cad27b443704db7fb",18,2011-06-13,2007-07-25,1419,335664.887063655,4,2011-06-13 UTC--2007-07-25 UTC
"d0d75cdcdb13d6c524b8a4d10045e585",71,2018-04-26,2014-06-07,1419,335664.887063655,4,2018-04-26 UTC--2014-06-07 UTC
"f9e0cab0a00e4cff068b10a3c537138c",22,2020-01-11,2016-02-22,1419,335664.887063655,4,2020-01-11 UTC--2016-02-22 UTC
"77805aea6d080bfaa869af7028f5a24f",127,2013-07-27,2009-09-08,1418,335428.336755647,4,2013-07-27 UTC--2009-09-08 UTC
"d054145147438c5fc1916c719fb0edd6",756,2018-07-14,2014-08-26,1418,335428.336755647,4,2018-07-14 UTC--2014-08-26 UTC
"d1a2b0e6cd716b4740024548f593cf9d",26,2018-04-18,2014-05-31,1418,335428.336755647,4,2018-04-18 UTC--2014-05-31 UTC
"01c562244fc947024c1d12e060f7a0c7",2676,2017-06-05,2013-07-19,1417,335191.786447639,4,2017-06-05 UTC--2013-07-19 UTC
"50f96e00b0687693b395ba51a351c566",34,2020-10-19,2016-12-02,1417,335191.786447639,4,2020-10-19 UTC--2016-12-02 UTC
"5350c7220115bb55710c3ce6d2027473",246,2017-05-29,2013-07-12,1417,335191.786447639,4,2017-05-29 UTC--2013-07-12 UTC
"f9e0cab0a00e4cff068b10a3c537138c",22,2020-01-09,2016-02-22,1417,335191.786447639,4,2020-01-09 UTC--2016-02-22 UTC
"bfae05cda8c5bd3bc3b0f906f207e3ba",120,2016-05-07,2012-06-21,1416,334955.23613963,4,2016-05-07 UTC--2012-06-21 UTC
"507594f2fab3c162556d4f430a938a11",41,2016-09-04,2012-10-20,1415,334718.685831622,4,2016-09-04 UTC--2012-10-20 UTC
